,score
1914,18.0
1915,11.0
1916,11.0
1917,16.0
1918,12.0
1919,12.0
1920,20.0
1921,18.0
1922,16.0
1923,19.0
1924,15.0
1925,19.0
1926,15.0
1927,15.0
1928,17.0
1929,20.0
1930,13.0
1931,17.0
1932,18.0
1933,16.0
1934,20.0
1935,16.0
1936,14.0
1937,17.0
1938,18.0
1939,14.0
1940,18.0
1941,16.0
1942,19.0
1943,18.0
1944,17.0
1945,12.0
1946,14.0
1947,20.0
1948,14.0
1949,18.0
1950,15.0
1951,7.0
1952,16.0
1953,18.0
1954,16.0
1955,7.0
1956,17.0
1957,14.0
1958,15.0
1959,18.0
1960,18.0
1961,19.0
1962,18.0
1963,15.0
1964,19.0
1965,19.0
1966,16.0
1967,16.0
1968,17.0
1969,22.0
1970,13.0
1971,16.0
1972,15.0
1973,15.0
1974,17.0
1975,16.0
1976,17.0
1977,18.0
1978,15.0
1979,12.0
1980,4.0
1981,17.0
1982,18.0
1983,17.0
1984,12.0
1985,15.0
1986,17.0
1987,19.0
1988,13.0
1989,8.0
1990,13.0
1991,12.0
1992,17.0
1993,18.0
1994,19.0
1995,15.0
1996,19.0
1997,20.0
1998,10.0
1999,22.0
2000,19.0
2001,20.0
2002,25.0
2003,15.0
2004,20.0
2005,16.0
2006,15.0
2007,16.0
2008,14.0
2009,13.0
2010,18.0
2011,14.0
2012,16.0
2013,19.0
2014,24.0
2015,12.0
2016,12.0
2017,17.0
2018,11.0
2019,15.0
2020,14.0
2021,18.0
2022,16.0
2023,19.0
2024,16.0
2025,15.0
2026,14.0
2027,19.0
2028,18.0
2029,18.0
2030,18.0
2031,14.0
2032,17.0
2033,16.0
2034,16.0
2035,15.0
2036,22.0
2037,15.0
2038,13.0
2039,17.0
2040,10.0
2041,14.0
2042,19.0
2043,17.0
2044,18.0
2045,11.0
2046,19.0
2047,20.0
2048,22.0
2049,8.0
2050,18.0
2051,20.0
2052,15.0
2053,16.0
2054,20.0
2055,12.0
2056,19.0
2057,22.0
2058,22.0
2059,17.0
2060,9.0
2061,7.0
2062,10.0
2063,16.0
2064,12.0
2065,17.0
2066,14.0
2067,8.0
2068,16.0
2069,14.0
2070,14.0
2071,14.0
2072,9.0
2073,6.0
2074,15.0
2075,11.0
2076,13.0
2077,14.0
2078,13.0
2079,23.0
2080,14.0
2081,15.0
2082,20.0
2083,20.0
2084,17.0
2085,13.0
2086,14.0
2087,16.0
2088,12.0
2089,15.0
2090,17.0
2091,16.0
2092,15.0
2093,16.0
2094,20.0
2095,14.0
2096,16.0
2097,16.0
2098,17.0
2099,15.0
2100,16.0
2101,17.0
2102,14.0
2103,14.0
2104,19.0
2105,14.0
2106,14.0
2107,18.0
2108,20.0
2109,18.0
2110,14.0
2111,12.0
2112,18.0
2113,13.0
2114,17.0
2115,10.0
2116,16.0
2117,14.0
2118,16.0
2119,20.0
2120,18.0
2121,17.0
2122,18.0
2123,18.0
2124,13.0
2125,15.0
2126,16.0
2127,18.0
2128,17.0
2129,19.0
2130,11.0
2131,3.0
2132,18.0
2133,18.0
2134,16.0
2135,21.0
