,score
2131,13.0
2132,7.0
2133,3.0
2134,5.0
2135,17.0
2136,4.0
2137,13.0
2138,7.0
2139,5.0
2140,4.0
2141,14.0
2142,7.0
2143,13.0
2144,13.0
2145,9.0
2146,6.0
2147,3.0
2148,9.0
2149,2.0
2150,6.0
2151,8.0
2152,6.0
2153,3.0
2154,5.0
2155,8.0
2156,2.0
2157,9.0
2158,4.0
2159,6.0
2160,19.0
2161,18.0
2162,8.0
2163,13.0
2164,6.0
2165,12.0
2166,5.0
2167,5.0
2168,9.0
2169,7.0
2170,10.0
2171,11.0
2172,4.0
2173,4.0
2174,13.0
2175,17.0
2176,3.0
2177,6.0
2178,3.0
2179,9.0
2180,7.0
2181,13.0
2182,8.0
2183,10.0
2184,11.0
2185,13.0
2186,12.0
2187,6.0
2188,12.0
2189,8.0
2190,8.0
2191,9.0
2192,14.0
2193,12.0
2194,24.0
2195,12.0
2196,13.0
2197,4.0
2198,10.0
2199,11.0
2200,6.0
2201,3.0
2202,8.0
2203,11.0
2204,13.0
2205,6.0
2206,10.0
2207,9.0
2208,6.0
2209,17.0
2210,4.0
2211,12.0
2212,2.0
2213,13.0
2214,8.0
2215,10.0
2216,3.0
2217,2.0
2218,3.0
2219,13.0
2220,15.0
2221,14.0
2222,5.0
2223,9.0
2224,9.0
2225,7.0
2226,9.0
2227,9.0
2228,8.0
2229,3.0
2230,16.0
2231,13.0
2232,17.0
2233,15.0
2234,14.0
2235,18.0
2236,3.0
2237,9.0
2238,8.0
2239,4.0
2240,3.0
2241,8.0
2242,0.0
2243,7.0
2244,2.0
2245,14.0
2246,3.0
2247,10.0
2248,10.0
2249,11.0
2250,9.0
2251,16.0
2252,15.0
2253,0.0
2254,4.0
2255,10.0
2256,13.0
2257,4.0
2258,4.0
2259,10.0
2260,11.0
2261,5.0
2262,11.0
2263,11.0
2264,10.0
2265,10.0
2266,10.0
2267,10.0
2268,12.0
2269,4.0
2270,16.0
2271,10.0
2272,6.0
2273,11.0
2274,17.0
2275,17.0
2276,10.0
2277,15.0
2278,13.0
2279,1.0
2280,10.0
2281,10.0
2282,0.0
2283,17.0
2284,7.0
2285,4.0
2286,10.0
2287,10.0
2288,7.0
2289,0.0
2290,11.0
2291,2.0
2292,3.0
2293,13.0
2294,13.0
2295,11.0
2296,16.0
2297,17.0
2298,13.0
2299,11.0
2300,5.0
2301,3.0
2302,12.0
2303,18.0
2304,10.0
2305,15.0
2306,7.0
2307,9.0
2308,5.0
2309,5.0
2310,13.0
2311,17.0
2312,10.0
2313,3.0
2314,4.0
2315,12.0
2316,6.0
2317,10.0
2318,6.0
2319,14.0
2320,8.0
2321,12.0
2322,8.0
2323,10.0
2324,6.0
2325,18.0
2326,13.0
2327,14.0
2328,9.0
2329,3.0
2330,17.0
2331,5.0
2332,10.0
2333,9.0
2334,11.0
2335,10.0
2336,11.0
2337,7.0
2338,11.0
2339,7.0
2340,17.0
2341,14.0
2342,12.0
2343,15.0
2344,11.0
2345,-1.0
2346,9.0
2347,11.0
2348,8.0
2349,5.0
2350,6.0
2351,8.0
2352,7.0
2353,2.0
2354,12.0
2355,10.0
2356,16.0
2357,4.0
2358,6.0
2359,6.0
2360,6.0
2361,11.0
2362,5.0
2363,4.0
2364,4.0
2365,12.0
2366,8.0
2367,15.0
2368,10.0
2369,9.0
2370,15.0
2371,2.0
2372,4.0
2373,8.0
2374,13.0
2375,5.0
2376,19.0
2377,15.0
2378,8.0
2379,19.0
2380,9.0
2381,0.0
2382,1.0
2383,17.0
2384,12.0
2385,10.0
2386,12.0
2387,11.0
2388,6.0
2389,9.0
2390,8.0
2391,10.0
2392,14.0
2393,8.0
2394,9.0
2395,11.0
2396,6.0
2397,0.0
2398,7.0
2399,8.0
2400,8.0
2401,6.0
2402,6.0
2403,21.0
2404,4.0
2405,6.0
2406,15.0
2407,8.0
2408,7.0
2409,10.0
2410,12.0
2411,21.0
2412,10.0
2413,16.0
2414,11.0
2415,6.0
2416,7.0
2417,15.0
2418,12.0
2419,3.0
2420,6.0
2421,7.0
2422,14.0
2423,9.0
2424,5.0
2425,14.0
2426,18.0
2427,12.0
2428,8.0
2429,6.0
2430,15.0
2431,9.0
2432,7.0
2433,12.0
2434,12.0
2435,14.0
2436,11.0
2437,20.0
2438,10.0
2439,19.0
2440,9.0
2441,10.0
2442,12.0
2443,16.0
2444,0.0
2445,8.0
2446,9.0
2447,9.0
2448,13.0
2449,18.0
2450,17.0
2451,12.0
2452,16.0
2453,12.0
2454,19.0
2455,11.0
2456,8.0
2457,1.0
2458,13.0
2459,5.0
2460,14.0
2461,14.0
2462,12.0
2463,16.0
2464,10.0
2465,15.0
2466,8.0
2467,11.0
2468,8.0
2469,9.0
2470,16.0
2471,-1.0
2472,5.0
2473,9.0
2474,6.0
2475,5.0
2476,2.0
2477,0.0
2478,1.0
2479,6.0
2480,13.0
2481,5.0
2482,6.0
2483,8.0
2484,7.0
2485,9.0
2486,8.0
2487,9.0
2488,8.0
2489,11.0
2490,7.0
2491,4.0
2492,5.0
2493,9.0
2494,10.0
2495,8.0
2496,7.0
2497,9.0
2498,9.0
2499,5.0
